User_ID,Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score,AI_Predicted_Score
U1768,36,Other,9.4,4,Non-Vegetarian,2.7,Medium,463,570.15,64,39.47,42.31
U1769,47,Female,5.6,9,Vegetarian,11.7,High,158,318.62,87,72.89,71.96
U1770,39,Male,8.3,3,Non-Vegetarian,3.2,Medium,64,556.76,77,55.23,57.03
U1771,56,Female,9.9,8,Non-Vegetarian,6.9,Medium,27,373.98,98,84.58,80.27
U1772,57,Female,6.5,5,Vegetarian,11.1,High,172,244.15,44,74.22,78.55
U1773,44,Other,6.9,1,Vegetarian,2.8,High,58,391.08,53,77.76,75.14
U1774,32,Male,5.0,1,Vegan,6.7,High,241,488.66,66,54.69,55.37
U1775,54,Female,8.5,5,Non-Vegetarian,2.8,Medium,333,302.69,46,73.69,75.3
U1776,18,Female,9.6,4,Vegetarian,9.4,Medium,434,537.92,64,35.77,31.65
U1777,29,Female,9.6,7,Vegetarian,10.7,Low,160,297.21,71,66.92,65.49
U1778,26,Female,6.8,10,Vegan,6.8,Low,30,488.38,69,30.9,35.35
U1779,36,Male,7.6,9,Non-Vegetarian,11.7,High,417,288.02,95,80.81,84.22
U1780,35,Female,8.9,8,Non-Vegetarian,6.1,Medium,409,488.92,73,44.48,42.17
U1781,56,Female,8.2,1,Non-Vegetarian,1.2,High,210,567.73,81,64.28,68.15
U1782,28,Female,6.0,5,Vegetarian,7.4,Medium,327,521.42,72,38.46,38.17
U1783,28,Female,9.5,7,Non-Vegetarian,11.3,Low,155,374.1,56,45.6,47.0
U1784,47,Male,8.3,10,Vegetarian,4.8,High,129,270.13,72,87.8,90.87
U1785,37,Male,8.9,5,Vegan,2.7,Low,485,290.73,98,89.59,88.0
U1786,32,Female,5.2,1,Non-Vegetarian,2.8,Medium,316,481.12,46,45.69,45.17
U1787,42,Female,7.0,10,Vegetarian,11.4,Medium,21,401.01,85,57.14,55.87
U1788,20,Male,8.7,3,Non-Vegetarian,4.8,Medium,444,363.95,82,80.66,75.99
U1789,43,Female,7.7,10,Vegetarian,1.2,Medium,252,561.82,40,19.92,18.18
U1790,45,Female,8.3,4,Vegetarian,11.3,High,260,383.67,70,67.5,71.9
U1791,23,Male,8.2,8,Non-Vegetarian,1.3,Medium,237,512.13,53,39.85,35.2
U1792,49,Female,4.0,10,Non-Vegetarian,6.0,Medium,467,527.82,74,23.69,28.16
U1793,28,Male,7.6,6,Vegan,11.6,High,394,268.71,76,81.14,78.54
U1794,30,Other,8.4,8,Non-Vegetarian,6.1,Low,310,357.33,88,64.9,68.63
U1795,34,Male,5.8,4,Vegetarian,9.3,Low,151,247.72,83,81.84,78.92
U1796,53,Female,7.0,4,Non-Vegetarian,1.6,Low,125,275.74,47,73.64,73.98
U1797,47,Other,6.4,7,Non-Vegetarian,11.0,Medium,232,579.19,89,30.63,26.91
U1798,21,Male,7.0,6,Vegetarian,4.8,Medium,110,212.67,65,94.66,90.66
U1799,31,Female,9.6,3,Non-Vegetarian,10.1,Low,132,569.25,87,39.04,39.95
U1800,45,Female,6.9,7,Vegetarian,9.7,Low,118,373.04,70,50.72,47.94
U1801,24,Female,5.9,5,Non-Vegetarian,1.3,High,85,537.92,70,53.5,49.52
U1802,33,Female,8.6,1,Non-Vegetarian,7.2,Low,250,351.1,95,83.38,80.11
U1803,31,Female,8.3,9,Non-Vegetarian,9.4,High,214,323.71,79,75.77,76.5
U1804,54,Male,6.4,9,Non-Vegetarian,4.8,Low,198,507.03,40,14.14,12.72
U1805,56,Male,8.8,5,Non-Vegetarian,2.0,Medium,81,249.02,95,100.0,100.0
U1806,44,Male,4.0,4,Vegan,9.4,High,186,449.25,44,39.3,39.59
U1807,47,Male,9.6,5,Non-Vegetarian,3.1,High,94,432.28,41,61.12,64.97
U1808,32,Male,8.0,7,Non-Vegetarian,8.6,Low,248,238.57,95,86.88,90.72
U1809,56,Female,7.9,3,Vegetarian,6.2,High,257,588.08,55,34.85,35.79
U1810,59,Male,8.5,9,Vegan,10.0,Low,235,299.13,89,68.95,69.03
U1811,35,Male,5.4,7,Non-Vegetarian,9.2,Medium,14,409.12,43,41.03,42.08
U1812,28,Female,5.0,9,Vegetarian,4.1,Low,297,297.84,94,72.27,68.7
U1813,39,Female,9.2,2,Non-Vegetarian,5.2,Low,209,537.78,52,33.79,30.22
U1814,21,Male,9.5,10,Vegetarian,9.5,Medium,86,421.41,98,66.8,67.24
U1815,20,Female,7.5,10,Non-Vegetarian,3.5,Low,302,585.51,77,19.63,15.69
U1816,41,Female,6.9,1,Vegetarian,8.9,Low,196,551.66,96,45.59,43.9
U1817,31,Female,8.9,6,Non-Vegetarian,11.4,Medium,281,377.88,98,74.1,77.98
U1818,20,Male,8.1,9,Non-Vegetarian,1.1,Low,475,235.15,48,66.86,64.34
U1819,48,Female,6.2,5,Vegetarian,11.6,Low,201,419.43,62,37.08,36.39
U1820,52,Male,4.3,10,Non-Vegetarian,5.8,High,480,574.39,81,25.07,29.49
U1821,48,Female,6.4,10,Vegan,7.5,Medium,74,355.95,82,66.74,65.08
U1822,29,Female,8.2,5,Non-Vegetarian,9.4,Low,423,253.78,40,56.54,58.58
U1823,27,Female,8.9,9,Non-Vegetarian,6.8,Medium,454,230.68,42,68.07,69.51
U1824,37,Female,4.3,6,Non-Vegetarian,5.8,Medium,320,346.46,49,53.26,48.5
U1825,35,Male,7.6,10,Vegan,2.3,Medium,386,321.12,84,77.51,78.91
U1826,53,Male,4.4,10,Non-Vegetarian,8.6,Low,59,526.84,97,30.41,29.56
U1827,36,Male,4.0,4,Vegetarian,9.8,Medium,491,552.62,52,14.38,13.07
U1828,34,Female,9.5,4,Non-Vegetarian,9.2,Medium,4,514.79,92,62.32,65.2
U1829,57,Female,5.7,3,Non-Vegetarian,11.0,High,30,581.55,97,49.88,46.31
U1830,28,Female,5.3,9,Non-Vegetarian,9.1,High,429,568.24,91,31.16,27.92
U1831,22,Male,4.7,7,Non-Vegetarian,5.3,Low,1,595.38,77,21.7,21.25
U1832,54,Male,8.5,8,Non-Vegetarian,4.6,Medium,253,568.28,43,20.83,25.19
U1833,53,Male,5.5,10,Non-Vegetarian,11.7,Medium,64,446.07,66,35.83,34.29
U1834,31,Male,8.8,3,Non-Vegetarian,2.0,High,162,454.27,84,81.65,77.59
U1835,45,Female,5.1,4,Vegetarian,9.9,Low,159,401.56,84,54.24,50.08
U1836,26,Female,4.2,6,Vegetarian,10.7,Low,430,413.4,96,45.85,41.24
U1837,55,Female,7.1,10,Non-Vegetarian,1.9,Low,431,201.91,52,70.08,70.67
U1838,46,Male,7.1,10,Vegetarian,8.6,Medium,200,455.99,83,47.8,46.42
U1839,42,Male,8.2,7,Vegetarian,6.0,High,372,586.38,57,26.73,29.24
U1840,25,Male,7.7,2,Non-Vegetarian,11.7,Medium,217,396.9,67,61.86,57.54
U1841,36,Male,6.6,1,Non-Vegetarian,9.8,Low,108,218.54,72,88.92,92.64
U1842,19,Male,6.2,10,Non-Vegetarian,1.9,Low,77,579.75,96,34.38,33.69
U1843,23,Female,8.9,9,Non-Vegetarian,5.4,High,266,243.35,69,90.32,93.48
U1844,47,Male,9.5,9,Vegetarian,5.0,Medium,449,560.64,68,30.08,29.17
U1845,19,Male,7.3,7,Non-Vegetarian,9.7,Medium,387,301.78,91,78.51,77.89
U1846,36,Other,9.0,10,Non-Vegetarian,11.0,Medium,353,213.45,73,80.37,80.03
U1847,30,Other,8.1,4,Vegetarian,7.8,Medium,25,203.0,80,100.0,100.0
U1848,25,Female,4.2,4,Non-Vegetarian,9.8,Low,19,547.89,56,17.0,20.33
U1849,26,Male,7.8,5,Vegetarian,2.4,Medium,252,431.37,70,65.06,65.08
U1850,40,Male,4.8,4,Non-Vegetarian,1.9,Medium,317,566.74,60,32.95,30.91
U1851,54,Male,7.3,1,Vegetarian,9.3,Low,357,356.14,90,72.15,73.33
U1852,25,Male,7.6,10,Vegan,11.2,Low,98,544.98,42,1.61,0.0
U1853,26,Male,4.1,9,Non-Vegetarian,10.8,High,34,427.27,97,60.61,57.35
U1854,33,Male,8.3,4,Vegetarian,2.0,Medium,51,256.31,52,92.86,94.54
U1855,33,Female,7.3,9,Vegan,3.0,Low,112,353.41,60,55.96,59.26
U1856,29,Female,8.1,8,Non-Vegetarian,8.8,Low,99,313.48,77,66.27,63.3
U1857,42,Male,6.3,3,Vegetarian,6.5,Medium,239,319.58,48,67.81,68.42
U1858,28,Female,6.3,8,Non-Vegetarian,3.5,Low,396,286.58,49,55.17,58.96
U1859,35,Male,7.1,2,Non-Vegetarian,11.5,Medium,377,250.6,55,76.14,73.02
U1860,30,Female,6.8,4,Non-Vegetarian,10.8,High,304,291.45,59,74.24,71.8
U1861,52,Female,9.0,7,Vegetarian,10.7,Low,15,355.96,60,53.32,56.24
U1862,35,Female,6.4,6,Vegetarian,9.5,Medium,49,479.52,60,40.65,45.42
U1863,47,Male,8.4,7,Vegetarian,6.7,Medium,438,560.11,94,42.64,41.18
U1864,54,Male,9.8,10,Non-Vegetarian,10.1,Medium,109,215.01,84,93.43,90.03
U1865,47,Female,8.4,7,Non-Vegetarian,7.3,Low,172,549.82,49,16.27,16.65
U1866,20,Male,4.7,7,Vegetarian,5.7,Medium,367,413.63,52,41.57,38.47
U1867,46,Male,9.0,2,Non-Vegetarian,8.9,High,367,580.02,56,34.64,38.91
U1868,42,Male,9.2,9,Vegetarian,10.9,Low,372,378.17,59,38.08,41.16
U1869,19,Female,5.9,8,Vegetarian,8.9,High,216,465.99,79,49.96,54.81
U1870,22,Female,6.5,5,Vegan,1.2,Medium,354,200.4,46,88.72,91.44
U1871,48,Female,5.8,8,Vegetarian,5.7,Low,433,372.67,63,42.78,46.66
U1872,22,Female,9.7,3,Non-Vegetarian,9.1,Low,147,412.05,77,61.63,59.97
U1873,38,Other,5.2,5,Vegetarian,7.7,Medium,44,495.87,72,46.32,46.15
U1874,43,Other,6.3,7,Vegetarian,1.9,High,463,535.65,76,45.22,44.7
U1875,24,Male,5.9,9,Non-Vegetarian,10.1,Low,55,292.19,40,43.85,47.2
U1876,47,Female,4.1,6,Non-Vegetarian,11.5,Medium,67,338.43,56,54.2,50.85
U1877,51,Female,8.5,7,Vegetarian,1.2,High,294,544.2,99,64.12,67.69
U1878,45,Male,6.4,4,Vegetarian,8.4,Medium,329,290.97,77,80.62,76.83
U1879,31,Female,8.0,2,Non-Vegetarian,2.1,Low,197,244.23,65,91.7,89.34
U1880,35,Female,6.7,8,Non-Vegetarian,8.9,Medium,96,302.69,93,83.18,78.89
U1881,34,Male,6.9,6,Non-Vegetarian,5.9,High,282,229.06,92,100.0,100.0
U1882,42,Female,6.8,1,Non-Vegetarian,7.4,Medium,493,535.81,57,34.84,32.91
U1883,23,Male,6.9,6,Non-Vegetarian,2.6,Medium,372,231.54,70,91.87,91.49
U1884,22,Female,9.4,9,Vegetarian,11.1,Medium,314,421.47,56,40.62,42.36
U1885,38,Male,7.9,9,Vegetarian,2.8,Medium,239,422.05,60,53.48,55.69
U1886,56,Female,5.5,3,Non-Vegetarian,5.6,Medium,238,586.29,89,43.63,40.75
U1887,37,Female,7.4,4,Vegetarian,5.2,High,354,261.0,88,100.0,100.0
U1888,28,Male,9.8,4,Non-Vegetarian,2.0,Low,202,403.72,63,63.77,66.29
U1889,22,Female,6.6,10,Non-Vegetarian,10.0,Medium,13,258.99,78,78.78,82.38
U1890,55,Male,5.2,1,Non-Vegetarian,8.4,High,130,595.76,87,47.41,43.46
U1891,56,Female,6.5,7,Non-Vegetarian,7.4,Medium,406,262.27,40,61.07,62.37
U1892,52,Male,5.7,9,Non-Vegetarian,7.4,Medium,454,493.42,84,37.98,39.08
U1893,52,Male,8.0,7,Non-Vegetarian,10.1,Low,276,526.9,75,26.01,25.16
U1894,42,Male,7.1,8,Non-Vegetarian,5.6,Low,216,589.73,75,19.69,15.76
U1895,47,Female,9.8,6,Non-Vegetarian,9.7,Medium,128,588.98,99,46.83,43.01
U1896,19,Female,7.4,2,Non-Vegetarian,3.0,Low,362,216.13,78,97.04,100.0
U1897,37,Female,7.2,1,Non-Vegetarian,6.1,Medium,343,317.5,95,95.97,99.2
U1898,53,Male,5.2,3,Vegan,6.1,Low,110,453.34,54,39.49,41.59
U1899,54,Female,6.2,10,Non-Vegetarian,10.6,Medium,230,379.42,55,41.16,43.82
U1900,19,Male,8.2,8,Non-Vegetarian,1.8,Low,32,287.71,44,66.11,61.43
U1901,44,Male,9.9,8,Non-Vegetarian,1.8,High,201,257.87,75,100.0,100.0
U1902,49,Other,7.7,7,Non-Vegetarian,6.6,Low,271,254.74,89,83.12,79.95
U1903,21,Female,9.9,7,Non-Vegetarian,5.9,High,136,288.98,90,100.0,96.93
U1904,44,Male,5.2,1,Non-Vegetarian,6.8,High,3,243.41,78,100.0,100.0
U1905,47,Male,8.5,7,Vegetarian,6.0,Medium,180,329.52,80,80.48,84.25
U1906,20,Female,6.7,1,Non-Vegetarian,5.2,Medium,325,258.02,89,100.0,100.0
U1907,44,Male,4.4,6,Vegetarian,2.3,High,0,304.7,93,99.07,99.4
U1908,55,Male,4.9,5,Non-Vegetarian,5.5,Medium,422,346.42,40,50.37,51.64
U1909,53,Male,7.5,2,Vegan,6.2,Low,266,512.57,45,28.45,27.12
U1910,18,Other,5.4,9,Vegan,5.5,Low,478,582.26,95,20.45,16.3
U1911,52,Male,4.5,2,Non-Vegetarian,9.2,High,481,459.12,80,55.06,50.89
U1912,29,Female,6.7,3,Non-Vegetarian,3.9,Medium,120,323.47,55,77.74,80.45
U1913,52,Female,9.7,5,Vegetarian,7.8,Low,387,542.59,67,28.03,24.64
U1914,35,Female,7.9,2,Vegetarian,2.6,High,408,243.38,41,89.68,84.79
U1915,54,Female,8.7,4,Vegetarian,11.4,Low,294,455.14,59,35.06,35.24
U1916,40,Male,6.8,7,Vegan,8.4,Medium,478,361.44,86,65.2,64.16
U1917,50,Female,5.7,9,Non-Vegetarian,2.7,Medium,456,490.78,77,41.93,42.29
U1918,31,Female,5.9,2,Non-Vegetarian,1.2,Low,426,572.33,96,45.09,45.44
U1919,18,Female,8.3,5,Non-Vegetarian,4.4,Medium,263,247.1,88,100.0,95.85
U1920,44,Male,9.3,8,Non-Vegetarian,6.0,Low,228,373.73,50,46.75,46.14
U1921,41,Female,8.7,9,Vegetarian,1.6,Medium,377,230.72,83,97.51,97.3
U1922,19,Male,4.3,8,Vegetarian,1.7,Low,116,433.13,97,59.04,56.43
U1923,29,Male,8.0,8,Vegetarian,10.1,Low,395,425.67,80,41.0,38.35
U1924,30,Male,4.2,6,Non-Vegetarian,10.6,Medium,345,499.07,76,33.42,30.76
U1925,44,Female,7.2,8,Vegan,6.5,High,390,587.23,47,16.48,13.72
U1926,37,Female,8.7,2,Vegetarian,7.0,Medium,259,350.83,51,69.75,67.41
U1927,54,Female,5.7,4,Vegetarian,11.3,Low,466,502.21,81,28.93,26.04
U1928,51,Female,7.7,10,Vegetarian,9.0,Medium,124,595.66,95,32.64,33.23
U1929,23,Female,6.9,7,Non-Vegetarian,1.7,High,144,335.63,91,93.93,98.63
U1930,25,Male,7.2,8,Non-Vegetarian,10.2,Medium,475,598.07,82,19.92,23.09
U1931,38,Female,5.3,10,Non-Vegetarian,10.7,Low,127,343.49,72,45.76,44.4
U1932,56,Female,8.5,5,Non-Vegetarian,11.9,Low,225,296.14,85,72.79,73.27
U1933,38,Male,5.4,4,Vegetarian,2.3,Low,95,479.56,55,40.02,36.43
U1934,23,Female,8.1,9,Non-Vegetarian,9.1,Medium,148,215.82,56,78.62,80.41
U1935,58,Male,5.9,5,Vegetarian,2.9,Medium,245,541.04,83,48.88,47.72
U1936,47,Female,5.4,3,Non-Vegetarian,5.6,Medium,351,241.39,89,98.65,97.26
U1937,27,Female,8.1,8,Vegetarian,3.9,Low,250,317.79,95,78.89,75.58
U1938,28,Male,9.2,1,Vegetarian,5.7,Medium,280,501.02,61,54.25,55.46
U1939,18,Male,5.3,10,Vegan,6.8,Medium,84,482.24,52,29.35,31.05
U1940,27,Female,8.2,2,Vegetarian,4.4,Medium,228,347.35,91,93.85,97.18
U1941,42,Female,8.9,10,Non-Vegetarian,4.0,Medium,112,551.06,44,24.72,29.13
U1942,33,Male,8.0,10,Vegan,8.1,Medium,424,390.98,95,62.71,65.6
U1943,36,Male,6.9,4,Non-Vegetarian,6.4,Medium,29,206.57,72,100.0,99.58
U1944,27,Male,6.0,9,Vegan,4.8,Medium,385,492.24,68,36.06,31.26
U1945,31,Male,8.3,10,Non-Vegetarian,2.5,Medium,146,422.97,93,70.93,68.97
U1946,20,Female,9.8,2,Non-Vegetarian,6.0,Medium,122,334.33,95,100.0,99.97
U1947,21,Male,5.3,7,Vegetarian,4.2,Low,22,275.25,55,66.48,65.15
U1948,57,Female,4.3,4,Vegetarian,9.8,Low,95,269.91,82,75.01,77.12
U1949,50,Female,8.5,6,Non-Vegetarian,8.7,Low,470,434.5,46,28.13,27.12
U1950,37,Male,8.0,10,Vegetarian,11.9,Medium,49,271.73,85,79.38,82.64
U1951,32,Female,7.0,3,Non-Vegetarian,8.0,Medium,432,595.9,93,39.54,41.21
U1952,24,Female,7.2,10,Non-Vegetarian,10.8,High,413,424.77,43,30.64,31.95
U1953,20,Male,9.9,7,Non-Vegetarian,11.5,Medium,240,364.85,98,76.94,73.54
U1954,44,Male,5.0,7,Vegetarian,2.3,Low,410,337.52,63,54.6,53.31
U1955,54,Male,6.3,4,Vegetarian,9.6,Low,251,468.46,50,27.1,26.84
U1956,46,Female,4.4,6,Non-Vegetarian,2.3,Low,43,216.92,54,78.34,74.28
U1957,43,Female,5.5,8,Non-Vegetarian,8.7,Low,459,586.73,49,0.0,0.72
U1958,44,Female,4.0,6,Non-Vegetarian,10.5,Low,174,530.59,85,25.84,26.85
U1959,42,Female,8.3,3,Non-Vegetarian,1.6,Medium,74,372.19,69,84.19,85.31
U1960,57,Female,5.3,1,Non-Vegetarian,6.5,Medium,279,427.99,69,61.44,59.31
U1961,47,Male,4.2,2,Non-Vegetarian,6.4,Low,308,411.54,75,52.55,48.31
U1962,37,Male,6.3,9,Non-Vegetarian,8.6,High,424,403.17,69,50.52,48.02
U1963,24,Female,5.8,3,Non-Vegetarian,2.6,Low,412,450.78,66,46.33,42.1
U1964,46,Male,9.4,10,Vegetarian,3.8,High,319,457.43,62,51.48,48.39
U1965,51,Male,9.3,10,Vegetarian,2.0,Low,140,422.34,80,57.41,62.36
U1966,43,Female,5.7,4,Vegetarian,10.6,High,94,378.29,82,73.57,78.18
U1967,44,Male,8.0,2,Vegetarian,7.9,Medium,379,534.12,88,52.55,51.21
U1968,26,Male,9.6,1,Non-Vegetarian,2.4,High,395,347.21,98,100.0,98.95
U1969,39,Female,5.9,6,Non-Vegetarian,10.8,Medium,406,553.12,91,33.79,29.58
U1970,29,Male,8.4,10,Non-Vegetarian,9.4,Low,86,304.94,52,51.16,48.39
U1971,23,Male,7.5,3,Non-Vegetarian,10.7,Low,432,592.14,56,8.62,12.55
U1972,23,Female,7.2,4,Non-Vegetarian,5.1,Low,481,229.34,45,68.41,66.46
U1973,44,Female,4.1,4,Vegetarian,10.6,Medium,285,271.93,63,69.78,71.14
U1974,36,Male,6.6,7,Non-Vegetarian,7.5,Low,290,414.29,57,36.6,31.75
U1975,23,Male,8.2,8,Non-Vegetarian,5.5,Medium,359,518.24,50,28.6,31.33
U1976,34,Male,9.9,1,Non-Vegetarian,8.8,High,480,247.72,53,90.21,88.16
U1977,46,Female,6.4,7,Vegetarian,2.3,High,265,325.4,74,82.82,80.57
U1978,40,Male,9.3,2,Vegan,11.9,Low,156,375.9,60,55.98,53.38
U1979,34,Female,6.7,9,Vegetarian,6.0,Low,406,256.44,84,72.54,77.21
U1980,38,Female,6.9,2,Non-Vegetarian,1.8,Low,413,356.41,86,77.44,76.34
U1981,27,Female,6.3,6,Vegan,1.6,High,48,455.01,65,63.91,64.43
U1982,25,Female,5.3,6,Non-Vegetarian,10.7,Medium,442,244.54,81,78.45,73.76
U1983,31,Male,8.3,1,Non-Vegetarian,7.1,Medium,300,578.62,56,34.51,33.04
U1984,48,Male,5.9,8,Vegetarian,7.1,Medium,416,227.5,90,88.91,91.12
U1985,35,Male,4.8,4,Non-Vegetarian,11.5,Low,268,591.39,90,20.43,18.51
U1986,47,Female,9.6,6,Non-Vegetarian,3.1,High,252,275.16,80,100.0,96.71
U1987,35,Female,4.5,1,Non-Vegetarian,8.7,Low,424,341.57,66,56.54,54.82
U1988,42,Female,7.3,5,Non-Vegetarian,11.2,Medium,374,295.57,42,57.06,60.83
U1989,54,Female,8.7,1,Non-Vegetarian,7.9,Low,461,449.88,51,39.85,34.98
U1990,42,Male,4.9,6,Vegan,8.4,Medium,126,396.7,64,53.56,49.95
U1991,47,Female,6.7,7,Vegetarian,3.5,Medium,77,246.24,57,85.07,87.02
U1992,47,Female,5.2,2,Vegetarian,10.1,Medium,187,496.0,99,59.34,54.73
U1993,53,Female,7.3,2,Vegan,4.4,Low,154,548.57,75,41.99,43.6
U1994,28,Male,6.8,8,Vegetarian,6.0,Low,54,206.83,96,96.05,95.43
U1995,56,Male,6.1,3,Non-Vegetarian,4.7,Medium,318,574.36,79,41.56,45.09
U1996,44,Male,9.7,10,Non-Vegetarian,4.3,High,241,574.18,47,25.93,21.69
U1997,33,Male,9.8,3,Vegetarian,6.2,Medium,333,399.6,98,85.04,82.03
U1998,55,Female,9.2,2,Vegan,1.9,Medium,440,484.15,89,71.56,67.07
U1999,49,Female,9.8,3,Non-Vegetarian,4.2,Low,76,479.01,54,47.94,45.52
U2000,46,Female,6.9,7,Vegetarian,9.2,High,42,343.82,51,63.36,65.97
U2001,27,Female,6.3,10,Vegetarian,4.8,Medium,84,229.01,88,94.55,95.88
U2002,47,Male,8.0,1,Non-Vegetarian,9.5,High,492,301.92,94,96.59,99.15
U2003,28,Male,7.7,3,Non-Vegetarian,5.8,Medium,2,554.8,78,52.19,48.38
U2004,32,Male,8.5,9,Non-Vegetarian,7.4,Medium,398,470.68,70,41.49,45.37
U2005,40,Male,8.3,6,Non-Vegetarian,6.1,Medium,162,213.82,73,98.07,93.21
U2006,40,Male,4.7,9,Vegetarian,7.0,Medium,134,522.15,82,37.2,41.53
U2007,24,Female,6.0,3,Non-Vegetarian,8.3,High,77,555.57,83,50.91,55.78
U2008,31,Male,4.4,10,Vegan,5.7,Medium,243,248.08,50,64.04,60.61
U2009,26,Female,9.4,4,Non-Vegetarian,5.1,Low,348,562.82,59,26.89,22.78
U2010,45,Female,9.0,7,Non-Vegetarian,9.7,High,423,529.21,60,32.79,33.81
U2011,23,Female,8.3,2,Vegetarian,8.5,Medium,414,453.0,65,53.57,57.33
U2012,39,Female,7.0,2,Non-Vegetarian,10.7,Medium,346,298.39,89,86.8,83.43
U2013,35,Female,9.9,6,Non-Vegetarian,1.7,High,376,370.33,77,84.51,81.61
U2014,55,Male,6.4,6,Non-Vegetarian,6.0,Medium,311,352.53,66,64.82,61.37
U2015,39,Female,6.6,4,Non-Vegetarian,5.7,Low,422,249.39,94,88.65,84.92
U2016,26,Male,9.1,8,Non-Vegetarian,7.7,Medium,333,372.78,51,52.36,50.8
U2017,35,Male,7.0,9,Vegetarian,7.3,Medium,177,472.31,59,37.29,42.03
U2018,38,Female,7.6,10,Non-Vegetarian,1.2,Medium,230,259.17,42,71.61,76.1
U2019,32,Female,5.0,9,Non-Vegetarian,3.8,Medium,462,480.24,48,26.02,26.48
U2020,26,Male,8.7,8,Vegetarian,2.2,High,175,356.05,61,75.76,71.67
U2021,59,Male,9.1,3,Non-Vegetarian,5.2,High,75,540.55,73,59.31,63.86
U2022,19,Female,6.0,10,Non-Vegetarian,6.5,Low,201,269.03,49,52.89,57.02
U2023,31,Female,6.4,6,Non-Vegetarian,8.1,Low,372,495.7,40,13.59,9.26
U2024,38,Male,7.3,3,Vegan,1.5,Low,125,475.97,50,44.52,45.76
U2025,51,Other,4.6,6,Non-Vegetarian,6.2,Medium,360,491.64,68,37.76,36.38
U2026,24,Female,6.3,3,Non-Vegetarian,11.1,Medium,285,497.07,56,34.4,30.16
U2027,32,Male,4.5,7,Non-Vegetarian,11.6,Low,235,277.2,88,65.7,66.02
U2028,56,Male,4.7,8,Non-Vegetarian,2.2,Low,335,375.53,86,58.81,54.27
U2029,29,Male,5.3,5,Non-Vegetarian,9.8,Low,199,493.79,66,27.62,28.2
U2030,24,Female,4.7,10,Non-Vegetarian,11.5,Low,134,237.38,53,51.41,54.46
U2031,22,Female,7.4,5,Vegetarian,9.1,Medium,117,226.28,43,77.6,73.16
U2032,56,Female,5.1,6,Non-Vegetarian,2.9,High,389,483.85,54,42.43,41.2
U2033,40,Female,8.1,1,Vegetarian,3.9,High,481,480.32,96,76.68,75.3
U2034,45,Male,4.4,3,Vegetarian,8.5,Low,275,283.36,54,59.32,61.04
U2035,51,Female,7.9,4,Non-Vegetarian,4.2,Low,452,568.36,52,18.73,20.52
U2036,42,Male,6.7,2,Non-Vegetarian,4.7,Medium,356,358.19,76,78.53,78.44
U2037,19,Female,4.3,1,Non-Vegetarian,1.7,Medium,77,493.11,64,57.32,53.0
U2038,26,Male,8.9,5,Non-Vegetarian,4.8,Low,109,467.56,66,48.49,47.94
U2039,51,Male,4.8,7,Vegetarian,8.8,High,25,324.78,71,73.27,71.5
U2040,49,Male,9.8,3,Vegan,8.8,Medium,440,329.87,86,84.62,87.7
U2041,29,Male,9.6,5,Non-Vegetarian,11.8,Low,273,402.89,84,55.89,60.3
U2042,36,Male,5.9,4,Non-Vegetarian,8.7,Low,200,236.2,67,75.88,76.85
U2043,55,Male,7.2,7,Vegan,1.7,Low,418,213.76,93,95.36,99.04
U2044,27,Male,9.9,9,Non-Vegetarian,10.4,Medium,39,357.76,73,67.29,66.7
U2045,27,Male,8.9,4,Vegan,10.6,Low,62,434.46,99,64.75,66.01
U2046,52,Other,9.0,8,Non-Vegetarian,8.7,Low,496,323.09,45,42.68,40.32
U2047,58,Male,9.0,8,Non-Vegetarian,7.6,Medium,7,374.87,75,70.48,75.14
U2048,54,Male,9.6,5,Non-Vegetarian,7.7,Medium,174,577.28,81,43.46,47.72
U2049,49,Female,7.0,8,Non-Vegetarian,10.7,High,210,589.67,44,11.47,12.99
U2050,24,Male,5.1,4,Vegan,11.3,Low,356,461.6,90,41.2,46.05
U2051,27,Female,7.5,6,Non-Vegetarian,9.5,Low,247,285.18,71,66.78,66.41
U2052,55,Male,7.4,4,Vegetarian,1.4,Medium,302,492.94,77,60.0,56.92
U2053,44,Male,8.5,4,Vegetarian,3.9,High,58,588.47,96,61.91,58.28
U2054,49,Male,6.3,7,Vegetarian,7.4,Medium,114,238.15,68,84.53,86.68
U2055,24,Female,5.3,9,Vegetarian,9.6,Medium,435,552.78,94,29.37,31.08
U2056,43,Male,8.8,2,Non-Vegetarian,9.5,Medium,146,274.18,53,82.23,85.85
U2057,39,Male,5.0,8,Vegan,5.8,Low,465,474.67,78,30.89,26.23
U2058,29,Male,7.5,7,Non-Vegetarian,2.1,Medium,453,515.74,41,28.33,25.24
U2059,41,Female,9.5,8,Non-Vegetarian,1.5,Low,321,567.69,62,25.71,24.25
U2060,46,Male,8.7,10,Vegan,8.1,Low,417,259.27,46,51.7,55.57
U2061,49,Other,9.1,9,Non-Vegetarian,5.7,Low,408,374.35,69,50.6,55.36
U2062,33,Male,6.7,4,Non-Vegetarian,4.7,Low,466,562.63,81,30.76,28.57
U2063,43,Male,6.4,4,Non-Vegetarian,6.1,Medium,486,303.94,98,89.27,90.96
